Time,Influnent COD,Influnent SO42-,Methane at location 4,O2 at location 4,Ph at location 5,ORP at location 6,V at location 7
day23 13:55,,,2.658152316,0.175243277,6.926061358,-387.3329337,0.202299219
day23 14:00,225.5229166,27.39395041,2.994521924,0.173806608,6.692728993,-380.8320757,0.205738689
day23 14:05,,,1.75325731,0.176787193,6.871015999,-381.3831877,0.211150554
day23 14:10,,,3.985119192,0.171691072,6.99856602,-370.9084998,0.204542267
day23 14:15,,,2.687237255,0.172518019,6.996646797,-378.1593062,0.220679557
day23 14:20,,,1.398237391,0.168648559,6.853669239,-360.1472515,0.236239774
day23 14:25,,,1.346113316,0.168446667,6.993582212,-348.1256161,0.224937464
day23 14:30,,,2.502942327,0.172358059,6.460579138,-370.7394588,0.220328053
day23 14:35,,,2.507560191,0.164467598,7.397097036,-353.8660398,0.230316476
day23 14:40,,,2.43817335,0.167222458,6.90218428,-357.7730142,0.236170732
day23 14:45,,,2.264944892,0.17009364,6.851944964,-353.3723976,0.24935879
day23 14:50,,,3.125582491,0.168763118,6.880906194,-343.8450142,0.245115044
day23 14:55,,,1.406484567,0.16831543,6.769076218,-374.6850057,0.250904699
day23 15:00,,,2.095830647,0.168425211,6.594979264,-344.1069653,0.245250951
day23 15:05,,,2.42851065,0.170330115,6.853197759,-332.5107443,0.238884221
day23 15:10,,,2.600204625,0.175855507,7.063545764,-313.8505694,0.239438761
day23 15:15,,,1.776786968,0.177088115,6.926710912,-334.2204805,0.229438036
day23 15:20,,,2.189883329,0.179302286,7.077315009,-331.6953223,0.238896377
day23 15:25,,,3.91406397,0.183521302,6.530802879,-327.8517944,0.232329732
day23 15:30,,,2.224996856,0.190491135,6.853488042,-331.0907991,0.223873605
day23 15:35,,,2.598737194,0.193360519,6.832533629,-334.9058498,0.201097042
day23 15:40,,,3.658882498,0.190641511,6.795761973,-322.13187,0.207982832
day23 15:45,,,0.712972387,0.188665259,6.901770697,-322.8287249,0.207859065
day23 15:50,,,3.276144137,0.193893769,6.856655578,-328.3580546,0.198932089
day23 15:55,,,2.964580568,0.200699529,6.899849958,-329.0499227,0.200720251
day23 16:00,237.9573979,31.82807945,3.491580869,0.201076358,6.95871714,-330.0341862,0.200685864
day23 16:05,,,1.01469228,0.202078672,6.94289684,-323.0693779,0.195357512
day23 16:10,,,1.639665107,0.200040771,6.817333887,-324.4163871,0.192859912
day23 16:15,,,1.436136325,0.208766209,6.500148336,-329.8379502,0.188160793
day23 16:20,,,2.595164532,0.206035602,6.869962125,-307.1575411,0.210577752
day23 16:25,,,1.410158726,0.207368968,6.666281814,-294.060135,0.220323334
day23 16:30,,,3.312211438,0.215109322,6.884441171,-292.9072025,0.205832799
day23 16:35,,,2.953523597,0.207254332,6.638142802,-287.235927,0.214754236
day23 16:40,,,2.036795069,0.201571461,7.037923485,-280.6845943,0.211449186
day23 16:45,,,2.216489376,0.20392234,6.874287674,-275.1420037,0.219778482
day23 16:50,,,1.919113725,0.204540221,6.902564299,-276.2452898,0.217317778
day23 16:55,,,4.054362933,0.206817106,6.663593971,-268.4195317,0.21888671
day23 17:00,,,2.183881826,0.207936395,6.949212533,-240.7704311,0.212833494
day23 17:05,,,0.582123772,0.205065497,6.744234489,-279.9088019,0.225808349
day23 17:10,,,3.269856028,0.20851597,6.751181694,-265.3592495,0.227609586
day23 17:15,,,0.961692161,0.211186093,6.764740696,-273.1862031,0.239984249
day23 17:20,,,2.624154481,0.216138466,7.029723048,-282.8887346,0.249361701
day23 17:25,,,2.722368364,0.21324104,6.817554301,-287.7230119,0.26857388
day23 17:30,,,2.182333626,0.21035197,6.901887543,-283.6851666,0.260533931
day23 17:35,,,2.325809558,0.213107007,7.153751421,-312.1834833,0.262383865
day23 17:40,,,2.013135393,0.200965301,7.105523609,-307.6829797,0.259225833
day23 17:45,,,2.869833173,0.223419689,6.841535891,-317.2061318,0.26449069
day23 17:50,,,1.158811514,0.21243157,6.801938019,-320.0988123,0.28439828
day23 17:55,,,3.699078354,0.220463444,6.915084302,-344.7762889,0.290848154
day23 18:00,240.4892634,28.61378536,2.089713438,0.217949226,6.794632547,-332.6129853,0.296214379
day23 18:05,,,1.052261892,0.224559168,6.883322084,-323.9315411,0.29520516
day23 18:10,,,0.385230272,0.221095496,6.905538122,-317.9629218,0.307052931
day23 18:15,,,1.92465478,0.214507371,6.923059163,-309.0717853,0.303221375
day23 18:20,,,2.143899906,0.219309676,6.851593382,-299.2135311,0.310278049
day23 18:25,,,2.06902787,0.218676418,6.863492894,-277.0702733,0.299485246
day23 18:30,,,1.869354435,0.220430878,6.953173616,-271.7701598,0.307884851
day23 18:35,,,2.214546479,0.222289304,6.735162985,-278.7365559,0.317440632
day23 18:40,,,1.294949716,0.219420549,6.944150502,-270.5482858,0.312411797
day23 18:45,,,3.10706141,0.223007817,6.859552734,-258.3130318,0.315071904
day23 18:50,,,3.122659136,0.22147379,7.016964309,-256.9067995,0.339874542
day23 18:55,,,2.319878638,0.21900157,6.889152013,-249.2102779,0.329277151
day23 19:00,,,0.762373852,0.220335676,6.96562247,-247.5577012,0.337472037
day23 19:05,,,2.506317638,0.215177209,6.81836592,-244.5710101,0.328863094
day23 19:10,,,2.624509,0.226112726,7.04768006,-266.7795855,0.331299792
day23 19:15,,,1.939332189,0.208792795,6.606231833,-270.1423461,0.319532244
day23 19:20,,,1.317236862,0.21575614,6.785785658,-266.8055342,0.315715074
day23 19:25,,,1.904243625,0.223544805,6.925700943,-259.2795878,0.310352164
day23 19:30,,,1.627870675,0.238698298,7.255562256,-277.9278173,0.305013519
day23 19:35,,,2.156171612,0.22470295,6.946028101,-280.1565143,0.296449618
day23 19:40,,,2.220125987,0.224873608,6.901073085,-278.7426696,0.300072115
day23 19:45,,,2.217315634,0.227921051,6.884187499,-296.5043524,0.301889228
day23 19:50,,,3.64176542,0.2295588,6.854317134,-304.4358981,0.308684056
day23 19:55,,,2.98103636,0.228216651,6.771633019,-297.9596562,0.286825035
day23 20:00,249.2181256,31.03221615,1.41518249,0.228284983,6.795575797,-301.8674276,0.282724312
day23 20:05,,,2.104282817,0.220284498,7.348601489,-288.3832164,0.28611399
day23 20:10,,,1.641591327,0.230526467,6.752403045,-330.4355575,0.284970642
day23 20:15,,,1.124030248,0.22749001,6.861246429,-298.8525293,0.294277997
day23 20:20,,,2.0907265,0.231071808,6.826056609,-291.0661522,0.295011842
day23 20:25,,,1.99154501,0.23513784,6.93246675,-293.5357215,0.295505671
day23 20:30,,,2.561557768,0.233814747,6.869203655,-285.0255713,0.300833326
day23 20:35,,,1.711821102,0.231025191,6.755639634,-288.3690211,0.301892717
day23 20:40,,,2.433398422,0.238029163,6.935914104,-276.461059,0.308742864
day23 20:45,,,2.345926611,0.22801172,7.157189855,-262.6167097,0.307314961
day23 20:50,,,2.021560717,0.251664031,7.074178222,-276.0781273,0.309485065
day23 20:55,,,0.629068236,0.230510289,7.199481568,-279.3354738,0.313777212
day23 21:00,,,1.91075943,0.238257204,6.760098084,-270.8249796,0.318529964
day23 21:05,,,1.909624927,0.230417591,6.991190157,-275.5327431,0.317799271
day23 21:10,,,1.756814693,0.236636163,7.04244265,-268.2791874,0.293631596
day23 21:15,,,1.959502143,0.230698257,6.837417428,-277.478915,0.332023931
day23 21:20,,,2.885682507,0.222320321,7.070711301,-273.6064852,0.314898975
day23 21:25,,,0.861769978,0.23160286,6.902856274,-297.4820522,0.308470723
day23 21:30,,,0.717451667,0.234038765,6.724655194,-299.1912703,0.310025893
day23 21:35,,,1.314230954,0.23463844,6.807723338,-306.4065066,0.287222529
day23 21:40,,,1.660704118,0.231943498,6.876341101,-327.9741672,0.305770774
day23 21:45,,,1.817125075,0.231047026,6.805508588,-319.4886627,0.301344637
day23 21:50,,,2.015401119,0.224792439,6.9254075,-308.3859267,0.319948782
day23 21:55,,,1.789634498,0.220647091,6.535275783,-321.8654121,0.301824476
day23 22:00,243.1931346,36.7301372,1.834826834,0.229366105,6.947189517,-332.9873043,0.302452075
day23 22:05,,,2.673240442,0.228712621,7.034213042,-333.0596566,0.302963281
day23 22:10,,,1.93493648,0.228901772,7.082684573,-335.0538091,0.312830991
day23 22:15,,,2.500862546,0.233165419,6.767035714,-321.2285906,0.319664209
day23 22:20,,,2.652889627,0.233800255,6.915420691,-343.34141,0.317068441
day23 22:25,,,2.239213712,0.242099198,6.909429845,-338.2588576,0.321778116
day23 22:30,,,2.100235439,0.234092797,6.823534407,-339.0601899,0.330228327
day23 22:35,,,1.665757355,0.232856956,7.100655795,-336.7443456,0.331284964
day23 22:40,,,2.646066933,0.228773709,6.89715811,-341.5255283,0.356801984
day23 22:45,,,3.173242373,0.236830555,6.87417343,-344.1099195,0.340841748
day23 22:50,,,2.123750503,0.230609678,6.898031028,-348.1817029,0.34441632
day23 22:55,,,2.066538972,0.237055127,6.907932582,-348.6327206,0.345875095
day23 23:00,,,3.419953482,0.239309804,6.91008972,-358.1062419,0.354594276
day23 23:05,,,4.183645179,0.243188571,6.498472057,-360.6915272,0.360533589
day23 23:10,,,2.856108331,0.236040067,6.988446269,-355.3721312,0.340385615
day23 23:15,,,2.430942601,0.243079987,7.004742321,-338.2214676,0.350208081
day23 23:20,,,2.021702794,0.235263616,7.030126815,-342.2496414,0.355454131
day23 23:25,,,2.075773829,0.239662543,6.80389943,-359.1767384,0.368236156
day23 23:30,,,2.388438107,0.244660807,6.929424015,-360.6644331,0.36429233
day23 23:35,,,2.090628728,0.244362029,6.864458397,-342.6208056,0.369349905
day23 23:40,,,2.578468884,0.24695029,6.97773027,-359.0007056,0.375153945
day23 23:45,,,2.290470779,0.24534456,6.896307268,-365.8047795,0.388757807
day23 23:50,,,2.135172287,0.250803196,6.722421826,-366.0317165,0.407240823
day23 23:55,,,2.225526195,0.249797698,6.925209277,-366.6097874,0.390034334
day24 00:00,283.1509183,38.97493005,2.222666295,0.252666344,7.365378682,-371.9842442,0.398724447
day24 00:05,,,2.315926447,0.249688488,6.89990111,-376.248318,0.370505973
day24 00:10,,,0.683794519,0.248558793,6.855846607,-362.8715555,0.389177431
day24 00:15,,,2.489930951,0.248387206,6.486458254,-362.1970817,0.402418667
day24 00:20,,,2.1697119,0.241485682,6.911547322,-367.4926265,0.400382805
day24 00:25,,,2.095554133,0.240860981,7.341326723,-359.3448508,0.403281829
day24 00:30,,,2.604653405,0.243642527,6.997250363,-352.5242556,0.387188179
day24 00:35,,,1.998614279,0.243799192,6.956772838,-338.8754929,0.40692501
day24 00:40,,,2.0208073,0.243479615,6.642182304,-331.7572081,0.422852038
day24 00:45,,,1.505381,0.242567995,6.938850299,-327.4412826,0.383254506
day24 00:50,,,1.620402706,0.249485309,7.159823748,-330.5957405,0.406244185
day24 00:55,,,2.313620227,0.254065359,6.996160182,-330.8193995,0.406064299
day24 01:00,,,2.615164444,0.245483721,6.844700024,-330.0105378,0.416532711
day24 01:05,,,2.483880182,0.238966866,6.480816837,-331.3725304,0.409845698
day24 01:10,,,2.927889165,0.259913624,6.928780329,-339.2748121,0.407449579
day24 01:15,,,1.847298807,0.236503172,6.772659945,-342.7147241,0.406752274
day24 01:20,,,2.5218024,0.237869056,7.018013413,-339.1856045,0.398993756
day24 01:25,,,2.33335721,0.238560682,6.809877094,-343.497714,0.394147308
day24 01:30,,,1.879889652,0.235579462,6.976494786,-354.7238695,0.409486386
day24 01:35,,,3.574953422,0.232919299,6.821471792,-366.7831962,0.383706457
day24 01:40,,,2.533437486,0.23179116,6.982158459,-366.4119928,0.385035822
day24 01:45,,,3.839751863,0.221184787,6.829344428,-373.8152208,0.384399746
day24 01:50,,,3.132461772,0.221230919,6.99478169,-384.9678637,0.382609675
day24 01:55,,,2.289636533,0.225214552,6.917298847,-384.623388,0.375261512
day24 02:00,279.9374753,42.04507753,1.852410497,0.220724411,6.635613083,-394.1387023,0.372054847
day24 02:05,,,4.908138278,0.227303608,6.970503313,-424.649379,0.376788368
day24 02:10,,,2.263509436,0.229116027,6.812112067,-394.981072,0.359662171
day24 02:15,,,2.204510804,0.234354431,7.094961867,-384.6818178,0.360998558
day24 02:20,,,2.928031698,0.217864391,6.956187942,-387.1179572,0.351213249
day24 02:25,,,3.510110369,0.213328437,7.647256589,-380.4436584,0.344036304
day24 02:30,,,2.666982856,0.216613866,6.88904462,-363.7187775,0.334569192
day24 02:35,,,2.906175466,0.218615987,6.87826739,-365.9092071,0.339864747
day24 02:40,,,2.749558433,0.214345461,6.876885195,-371.4822063,0.326645052
day24 02:45,,,2.477347785,0.222260923,6.775969827,-387.3259417,0.32229232
day24 02:50,,,3.438205989,0.217728262,6.893777283,-356.6647851,0.322831994
day24 02:55,,,2.449529154,0.219786765,7.266893277,-357.146055,0.307081462
day24 03:00,,,2.216640705,0.219628236,6.764176012,-362.5327871,0.292590087
day24 03:05,,,2.787870922,0.217283521,7.286252848,-366.1889763,0.30091817
day24 03:10,,,2.790307681,0.229998136,6.821532962,-369.844244,0.29638839
day24 03:15,,,2.384450719,0.23059229,7.064298665,-369.4312073,0.296260358
day24 03:20,,,2.478117087,0.228029287,6.922460952,-384.2979285,0.290569598
day24 03:25,,,2.617459027,0.217134902,7.020853264,-390.658603,0.293796089
day24 03:30,,,3.565682513,0.235657645,6.477153185,-391.729236,0.280511034
day24 03:35,,,1.053626567,0.233878082,6.838866296,-399.9636012,0.278702512
day24 03:40,,,2.762640925,0.239048556,6.494315993,-413.6623738,0.27731401
day24 03:45,,,5.12934265,0.2391551,7.242788512,-405.4150107,0.269658542
day24 03:50,,,4.27771651,0.245794076,6.881159348,-411.9312103,0.266306095
day24 03:55,,,2.720917572,0.246462008,6.689630392,-420.5767359,0.266966293
day24 04:00,252.8617715,37.79573982,3.205324918,0.247029136,6.915256821,-434.2207175,0.260244311
day24 04:05,,,2.825437574,0.250800265,6.724060121,-408.7356277,0.261779101
day24 04:10,,,2.663407638,0.259332178,6.58452145,-402.8958641,0.255475284
day24 04:15,,,2.920338097,0.255960276,6.826465093,-397.1801217,0.261385834
day24 04:20,,,3.909143157,0.236775346,6.327064921,-402.6502411,0.254198751
day24 04:25,,,0.787612549,0.258365366,6.835765494,-396.474182,0.251448049
day24 04:30,,,1.888870977,0.246266921,6.758831727,-366.613648,0.248763566
day24 04:35,,,1.772359829,0.253531287,6.702770913,-365.2714547,0.257732233
day24 04:40,,,3.69483891,0.255345914,6.628804031,-360.6143117,0.235046012
day24 04:45,,,2.885791103,0.257546989,6.815554362,-369.0018715,0.245084704
day24 04:50,,,3.2763449,0.254911086,6.874828807,-359.2330107,0.257579559
day24 04:55,,,5.049447076,0.256403707,6.767720122,-340.3234896,0.240193898
day24 05:00,,,3.435265937,0.239595058,6.673206959,-340.6650134,0.231614028
day24 05:05,,,2.74078759,0.257105165,6.792617393,-347.4400214,0.237162068
day24 05:10,,,1.980815213,0.250997346,6.721575681,-339.5119065,0.242994145
day24 05:15,,,3.538599141,0.263912456,7.062063728,-324.3965127,0.258208353
day24 05:20,,,2.574219853,0.257573824,7.058680096,-345.7726087,0.245206608
day24 05:25,,,3.428293267,0.258031625,6.90973735,-335.9225572,0.245379406
day24 05:30,,,2.81991668,0.264561157,6.825475303,-339.8209604,0.252910156
day24 05:35,,,2.103560697,0.263318174,6.866084723,-335.6923,0.256093284
day24 05:40,,,2.600380573,0.265605009,6.881321178,-351.7632453,0.254163787
day24 05:45,,,2.528904535,0.264960299,6.730995683,-341.1257413,0.253731231
day24 05:50,,,3.530732703,0.290052666,6.845531979,-368.4380279,0.256028251
day24 05:55,,,2.246591937,0.269527806,6.954535218,-347.4286833,0.258849992
day24 06:00,239.9296379,38.67347108,2.489665621,0.272535574,6.802727035,-349.8341477,0.270789274
day24 06:05,,,2.151930274,0.272681094,6.772913365,-357.4933076,0.26206187
day24 06:10,,,2.627823681,0.265251004,7.178415891,-342.6136986,0.259445343
day24 06:15,,,2.65719608,0.275507638,6.850290617,-346.5212095,0.272952366
day24 06:20,,,4.765078946,0.27458227,7.040449519,-348.5616955,0.27478931
day24 06:25,,,1.4792572,0.285478376,6.653230014,-375.8239919,0.285462952
day24 06:30,,,4.169643906,0.278900215,6.964610035,-352.1276227,0.283107253
day24 06:35,,,3.208428569,0.293892926,6.857501044,-349.7352004,0.296623345
day24 06:40,,,2.744447855,0.281500898,6.817437091,-378.1949292,0.285377643
day24 06:45,,,2.453069133,0.273465691,6.884393283,-365.6494525,0.280326018
day24 06:50,,,2.558833216,0.267670124,6.965932258,-376.8742583,0.293679076
day24 06:55,,,2.573259534,0.283558624,7.294995978,-357.1445753,0.294720137
day24 07:00,,,2.611717331,0.290010207,6.857954486,-369.4011877,0.297161075
day24 07:05,,,0.744973372,0.287522479,6.887498156,-365.3777404,0.30361251
day24 07:10,,,2.983940514,0.301171422,6.944195717,-382.5683288,0.302238231
day24 07:15,,,2.095886083,0.294778143,6.894472462,-365.6713494,0.301690914
day24 07:20,,,3.005770431,0.288386275,7.02544947,-360.3104015,0.307702706
day24 07:25,,,3.766248361,0.296495444,6.943858952,-358.3249817,0.300456486
day24 07:30,,,2.075878481,0.294139968,6.480855356,-364.8626756,0.290653811
day24 07:35,,,2.80940261,0.279991038,6.393392203,-387.392183,0.308658991
day24 07:40,,,0.522382919,0.298269278,6.859758014,-355.2164898,0.302542008
day24 07:45,,,2.252201297,0.300840258,6.911817846,-365.4898911,0.296150414
day24 07:50,,,1.367670338,0.312785361,6.952869384,-352.8503164,0.304130723
day24 07:55,,,4.182604307,0.300919892,6.702672052,-363.8756607,0.304809505
day24 08:00,249.6559734,36.17698483,2.919770688,0.301799052,6.924471599,-356.2007616,0.300643727
day24 08:05,,,1.996574267,0.303525774,6.807593016,-360.9039734,0.284633293
day24 08:10,,,2.568502922,0.323698998,6.853127362,-392.755744,0.293211756
day24 08:15,,,2.699456042,0.312632325,6.710011802,-389.0600802,0.289305665
day24 08:20,,,2.682364589,0.322821263,6.882407099,-394.590579,0.294008273
day24 08:25,,,2.949995047,0.332516361,6.874364646,-395.8663423,0.271057206
day24 08:30,,,1.243617808,0.341637366,7.008321837,-403.7460137,0.28201792
day24 08:35,,,0.909642486,0.352118452,6.763133468,-404.495131,0.266686982
day24 08:40,,,0.80220112,0.346160536,7.01155279,-417.644394,0.271150312
day24 08:45,,,2.870041223,0.357566023,6.783846315,-433.3318472,0.275219343
day24 08:50,,,3.478240322,0.34790563,6.790981619,-427.366077,0.269171883
day24 08:55,,,4.352961326,0.376684057,7.004735589,-443.7461227,0.261826847
day24 09:00,,,3.171503905,0.369087042,6.937908706,-438.704583,0.266538844
day24 09:05,,,1.698890424,0.358767796,6.862070447,-439.7921772,0.248579057
day24 09:10,,,2.623998435,0.353048952,6.78985117,-429.8745299,0.250506092
day24 09:15,,,1.925195878,0.344537727,6.811396732,-444.5893304,0.254219626
day24 09:20,,,2.166739002,0.341195526,6.882372502,-459.3760083,0.24894045
day24 09:25,,,2.369614366,0.332563119,6.793810526,-450.077867,0.223029796
day24 09:30,,,2.669346313,0.316869137,6.767264707,-454.6360851,0.224176724
day24 09:35,,,3.524811521,0.313119733,6.876527374,-462.5147598,0.230919027
day24 09:40,,,2.555212553,0.314893971,6.887950536,-460.6134549,0.211061258
day24 09:45,,,0.889826494,0.303139696,6.697049903,-496.9826177,0.204241006
day24 09:50,,,2.639873235,0.291749798,6.730961805,-462.1556431,0.210153043
day24 09:55,,,2.999958479,0.295291469,6.721021423,-467.0849616,0.196126468
day24 10:00,231.014977,34.70909067,2.095244519,0.286613783,6.809993763,-466.4841529,0.204272922
day24 10:05,,,3.411009724,0.272944947,6.773321727,-473.7189209,0.198727908
day24 10:10,,,4.292990106,0.269260551,6.662638385,-434.5656942,0.212567285
day24 10:15,,,3.480564836,0.266858296,6.740237507,-463.8043544,0.226789025
